"year","month","day","time","tmin","tmax","precip"
1946,12,15,1946.95616438356,42,66,0
1946,12,16,1946.95890410959,46,52,0
1946,12,17,1946.96164383562,10,46,0.08
1946,12,18,1946.96438356164,9,44,NA
1946,12,19,1946.96712328767,17,41,0
1946,12,20,1946.9698630137,28,50,0
1946,12,21,1946.97260273973,33,52,0
1946,12,22,1946.97534246575,33,58,0
1946,12,23,1946.97808219178,35,52,0
1946,12,24,1946.98082191781,30,58,0
1946,12,25,1946.98356164384,34,64,0
1946,12,26,1946.98630136986,34,56,0
1946,12,27,1946.98904109589,38,47,0
1946,12,28,1946.99178082192,11,38,0.01
1946,12,29,1946.99452054795,2,11,0.02
1946,12,30,1946.99726027397,-2,12,0
1946,12,31,1947,0,24,NA
1947,1,1,1947.00273972603,5,33,0
1947,1,2,1947.00547945205,10,14,0.24
1947,1,3,1947.00821917808,1,38,0.02
1947,1,4,1947.01095890411,9,48,NA
1947,1,5,1947.01369863014,28,48,0
1947,1,6,1947.01643835616,34,45,0
1947,1,7,1947.01917808219,20,46,0
1947,1,8,1947.02191780822,25,47,0
1947,1,9,1947.02465753425,25,53,0
1947,1,10,1947.02739726027,32,48,0
1947,1,11,1947.0301369863,33,51,0
1947,1,12,1947.03287671233,27,51,0
1947,1,13,1947.03561643836,24,38,0
1947,1,14,1947.03835616438,18,38,0
1947,1,15,1947.04109589041,8,22,0.03
1947,1,16,1947.04383561644,10,38,0.02
1947,1,17,1947.04657534247,10,42,NA
1947,1,18,1947.04931506849,20,45,0
1947,1,19,1947.05205479452,24,52,0
1947,1,20,1947.05479452055,18,44,0
1947,1,21,1947.05753424658,14,54,0
1947,1,22,1947.0602739726,16,58,0
1947,1,23,1947.06301369863,38,54,0
1947,1,24,1947.06575342466,41,56,0
1947,1,25,1947.06849315068,41,53,0
1947,1,26,1947.07123287671,40,60,0
1947,1,27,1947.07397260274,30,42,0
1947,1,28,1947.07671232877,24,47,0.02
1947,1,29,1947.07945205479,18,21,0.15
1947,1,30,1947.08219178082,10,32,0.05
1947,1,31,1947.08493150685,11,32,0.04
1947,2,1,1947.08767123288,10,56,0
1947,2,2,1947.0904109589,15,58,0
1947,2,3,1947.09315068493,42,48,0
1947,2,4,1947.09589041096,6,34,0.04
1947,2,5,1947.09863013699,14,60,0
1947,2,6,1947.10136986301,29,57,0
1947,2,7,1947.10410958904,18,36,NA
1947,2,8,1947.10684931507,7,31,0
1947,2,9,1947.1095890411,10,30,0
1947,2,10,1947.11232876712,6,50,0
1947,2,11,1947.11506849315,24,50,0
1947,2,12,1947.11780821918,23,63,0
1947,2,13,1947.12054794521,35,64,0
1947,2,14,1947.12328767123,32,62,0
1947,2,15,1947.12602739726,38,63,0
1947,2,16,1947.12876712329,30,51,0
1947,2,17,1947.13150684931,31,34,0
1947,2,18,1947.13424657534,23,33,0.26
1947,2,19,1947.13698630137,19,43,0.06
1947,2,20,1947.1397260274,12,32,0.26
1947,2,21,1947.14246575342,20,44,0
1947,2,22,1947.14520547945,38,48,0
1947,2,23,1947.14794520548,28,31,0
1947,2,24,1947.15068493151,18,34,0.18
1947,2,25,1947.15342465753,9,21,0.13
1947,2,26,1947.15616438356,1,21,0.14
1947,2,27,1947.15890410959,1,28,0.05
1947,2,28,1947.16164383562,1,29,0.04
1947,2,29,1947.16438356164,NA,NA,NA
1947,3,1,1947.16438356164,0,34,0.04
1947,3,2,1947.16712328767,11,38,0
1947,3,3,1947.1698630137,22,48,0
1947,3,4,1947.17260273973,26,28,0
1947,3,5,1947.17534246575,16,23,0.25
1947,3,6,1947.17808219178,6,22,0.25
1947,3,7,1947.18082191781,10,41,NA
1947,3,8,1947.18356164384,20,43,0
1947,3,9,1947.18630136986,27,47,0
1947,3,10,1947.18904109589,20,43,0
1947,3,11,1947.19178082192,31,43,0
1947,3,12,1947.19452054795,27,38,0.48
1947,3,13,1947.19726027397,21,49,NA
1947,3,14,1947.2,20,23,0.49
1947,3,15,1947.20273972603,11,36,0.6
1947,3,16,1947.20547945205,24,57,0
1947,3,17,1947.20821917808,34,55,0
1947,3,18,1947.21095890411,35,59,0
1947,3,19,1947.21369863014,30,51,0.32
1947,3,20,1947.21643835616,29,58,0
1947,3,21,1947.21917808219,33,63,0
1947,3,22,1947.22191780822,36,69,0
1947,3,23,1947.22465753425,46,57,0
1947,3,24,1947.22739726027,28,48,0.01
1947,3,25,1947.2301369863,30,59,0
1947,3,26,1947.23287671233,24,53,0
1947,3,27,1947.23561643836,22,59,0
1947,3,28,1947.23835616438,29,60,0
1947,3,29,1947.24109589041,35,54,0.22
1947,3,30,1947.24383561644,36,65,0
1947,3,31,1947.24657534247,41,59,0
1947,4,1,1947.24931506849,38,62,0
1947,4,2,1947.25205479452,35,63,0
1947,4,3,1947.25479452055,38,56,0
1947,4,4,1947.25753424658,34,53,0.11
1947,4,5,1947.2602739726,30,50,0
1947,4,6,1947.26301369863,31,55,0
1947,4,7,1947.26575342466,33,56,0
1947,4,8,1947.26849315068,35,55,0
1947,4,9,1947.27123287671,38,57,0
1947,4,10,1947.27397260274,35,55,0.07
1947,4,11,1947.27671232877,38,44,0
1947,4,12,1947.27945205479,29,50,0.02
1947,4,13,1947.28219178082,29,66,0.01
1947,4,14,1947.28493150685,44,70,0
1947,4,15,1947.28767123288,32,35,0.03
1947,4,16,1947.2904109589,21,48,0.46
1947,4,17,1947.29315068493,31,71,0
1947,4,18,1947.29589041096,44,57,0
1947,4,19,1947.29863013699,36,60,0
1947,4,20,1947.30136986301,42,76,0
1947,4,21,1947.30410958904,40,64,0
1947,4,22,1947.30684931507,28,43,0.03
1947,4,23,1947.3095890411,30,35,0.42
1947,4,24,1947.31232876712,28,46,0.08
1947,4,25,1947.31506849315,34,54,NA
1947,4,26,1947.31780821918,44,67,0
1947,4,27,1947.32054794521,44,64,0
1947,4,28,1947.32328767123,42,64,0.11
1947,4,29,1947.32602739726,38,70,0
1947,4,30,1947.32876712329,50,71,0
1947,5,1,1947.33150684932,38,68,0
1947,5,2,1947.33424657534,46,82,0
1947,5,3,1947.33698630137,60,86,0
1947,5,4,1947.3397260274,58,84,0.02
1947,5,5,1947.34246575342,60,85,0
1947,5,6,1947.34520547945,51,63,0
1947,5,7,1947.34794520548,40,67,0.27
1947,5,8,1947.35068493151,48,58,0.1
1947,5,9,1947.35342465753,43,69,0.01
1947,5,10,1947.35616438356,45,65,0.26
1947,5,11,1947.35890410959,44,66,0.4
1947,5,12,1947.36164383562,41,63,0.24
1947,5,13,1947.36438356164,44,75,NA
1947,5,14,1947.36712328767,47,71,0
1947,5,15,1947.3698630137,47,47,0.12
1947,5,16,1947.37260273973,40,50,0.99
1947,5,17,1947.37534246575,38,71,0
1947,5,18,1947.37808219178,60,69,0
1947,5,19,1947.38082191781,43,61,0.08
1947,5,20,1947.38356164384,39,64,0.28
1947,5,21,1947.38630136986,47,78,0
1947,5,22,1947.38904109589,39,43,0.03
1947,5,23,1947.39178082192,38,48,0.2
1947,5,24,1947.39452054795,38,62,0.12
1947,5,25,1947.39726027397,47,73,0
1947,5,26,1947.4,48,66,0
1947,5,27,1947.40273972603,47,61,NA
1947,5,28,1947.40547945205,30,36,0.82
1947,5,29,1947.40821917808,30,64,0.4
1947,5,30,1947.41095890411,34,69,0
1947,5,31,1947.41369863014,48,71,0.01
1947,6,1,1947.41643835616,46,74,0.09
1947,6,2,1947.41917808219,50,76,0.01
1947,6,3,1947.42191780822,50,71,0.02
1947,6,4,1947.42465753425,54,73,0
1947,6,5,1947.42739726027,52,77,0
1947,6,6,1947.4301369863,51,78,NA
1947,6,7,1947.43287671233,51,78,0
1947,6,8,1947.43561643836,53,86,0
1947,6,9,1947.43835616438,55,74,0
1947,6,10,1947.44109589041,50,72,NA
1947,6,11,1947.44383561644,41,44,0.96
1947,6,12,1947.44657534247,32,44,0.98
1947,6,13,1947.44931506849,32,66,0.02
1947,6,14,1947.45205479452,48,77,0
1947,6,15,1947.45479452055,50,88,0
1947,6,16,1947.45753424658,55,88,0
1947,6,17,1947.4602739726,56,83,0.27
1947,6,18,1947.46301369863,55,82,0.18
1947,6,19,1947.46575342466,48,78,0
1947,6,20,1947.46849315068,54,78,0
1947,6,21,1947.47123287671,50,60,0.34
1947,6,22,1947.47397260274,43,64,1.1
1947,6,23,1947.47671232877,48,71,NA
1947,6,24,1947.47945205479,48,80,0
1947,6,25,1947.48219178082,53,87,0
1947,6,26,1947.48493150685,56,90,0
1947,6,27,1947.48767123288,54,86,0
1947,6,28,1947.4904109589,57,79,0
1947,6,29,1947.49315068493,51,83,0.1
1947,6,30,1947.49589041096,53,71,0
1947,7,1,1947.49863013699,50,88,0
1947,7,2,1947.50136986301,57,90,0
1947,7,3,1947.50410958904,65,94,0.05
1947,7,4,1947.50684931507,63,90,0.12
1947,7,5,1947.5095890411,58,80,0.08
1947,7,6,1947.51232876712,57,79,NA
1947,7,7,1947.51506849315,57,82,NA
1947,7,8,1947.51780821918,58,87,0.05
1947,7,9,1947.52054794521,60,83,0.17
1947,7,10,1947.52328767123,58,84,0
1947,7,11,1947.52602739726,60,92,0
1947,7,12,1947.52876712329,63,87,0
1947,7,13,1947.53150684932,63,88,0
1947,7,14,1947.53424657534,63,83,0
1947,7,15,1947.53698630137,60,83,NA
1947,7,16,1947.5397260274,62,79,NA
1947,7,17,1947.54246575342,54,67,NA
1947,7,18,1947.54520547945,62,81,NA
1947,7,19,1947.54794520548,61,89,NA
1947,7,20,1947.55068493151,57,81,NA
1947,7,21,1947.55342465753,62,89,0
1947,7,22,1947.55616438356,55,84,0
1947,7,23,1947.55890410959,55,81,0.09
1947,7,24,1947.56164383562,66,90,0
1947,7,25,1947.56438356164,66,96,0
1947,7,26,1947.56712328767,65,96,0
1947,7,27,1947.5698630137,65,101,0
1947,7,28,1947.57260273973,67,100,0
1947,7,29,1947.57534246575,73,100,0
1947,7,30,1947.57808219178,66,97,0
1947,7,31,1947.58082191781,63,92,NA
1947,8,1,1947.58356164384,64,99,0.03
1947,8,2,1947.58630136986,68,97,0
1947,8,3,1947.58904109589,67,96,0
1947,8,4,1947.59178082192,68,98,0
1947,8,5,1947.59452054795,64,87,0
1947,8,6,1947.59726027397,64,95,0.04
1947,8,7,1947.6,69,96,0
1947,8,8,1947.60273972603,66,95,NA
1947,8,9,1947.60547945205,69,101,0
1947,8,10,1947.60821917808,73,91,0
1947,8,11,1947.61095890411,60,80,0.03
1947,8,12,1947.61369863014,56,82,0.28
1947,8,13,1947.61643835616,55,79,0.1
1947,8,14,1947.61917808219,59,83,NA
1947,8,15,1947.62191780822,53,86,NA
1947,8,16,1947.62465753425,62,82,0
1947,8,17,1947.62739726027,62,87,NA
1947,8,18,1947.6301369863,66,84,0
1947,8,19,1947.63287671233,59,92,NA
1947,8,20,1947.63561643836,65,93,0
1947,8,21,1947.63835616438,60,95,0
1947,8,22,1947.64109589041,66,90,0
1947,8,23,1947.64383561644,63,83,0.01
1947,8,24,1947.64657534247,54,70,0.85
1947,8,25,1947.64931506849,51,80,0.03
1947,8,26,1947.65205479452,53,87,0
1947,8,27,1947.65479452055,60,89,0
1947,8,28,1947.65753424658,61,90,0
1947,8,29,1947.6602739726,68,91,0
1947,8,30,1947.66301369863,69,91,0
1947,8,31,1947.66575342466,64,89,0
1947,9,1,1947.66849315068,64,94,0
1947,9,2,1947.67123287671,69,97,0
1947,9,3,1947.67397260274,75,94,0
1947,9,4,1947.67671232877,59,87,0
1947,9,5,1947.67945205479,62,94,0
1947,9,6,1947.68219178082,64,93,0
1947,9,7,1947.68493150685,64,90,0.03
1947,9,8,1947.68767123288,63,88,0.06
1947,9,9,1947.6904109589,56,82,0.01
1947,9,10,1947.69315068493,55,75,NA
1947,9,11,1947.69589041096,46,61,0.3
1947,9,12,1947.69863013699,43,81,0.16
1947,9,13,1947.70136986301,58,85,0
1947,9,14,1947.70410958904,39,61,0
1947,9,15,1947.70684931507,39,88,0
1947,9,16,1947.7095890411,56,89,0
1947,9,17,1947.71232876712,56,89,0
1947,9,18,1947.71506849315,56,93,0
1947,9,19,1947.71780821918,63,80,0.11
1947,9,20,1947.72054794521,56,79,0
1947,9,21,1947.72328767123,45,77,0
1947,9,22,1947.72602739726,50,84,0
1947,9,23,1947.72876712329,57,91,0
1947,9,24,1947.73150684932,57,72,0.05
1947,9,25,1947.73424657534,43,82,0
1947,9,26,1947.73698630137,53,87,0
1947,9,27,1947.7397260274,56,83,0
1947,9,28,1947.74246575342,50,74,0
1947,9,29,1947.74520547945,46,74,0
1947,9,30,1947.74794520548,48,89,0
1947,10,1,1947.75068493151,42,80,NA
1947,10,2,1947.75342465753,54,78,0
1947,10,3,1947.75616438356,54,82,0
1947,10,4,1947.75890410959,52,86,0
1947,10,5,1947.76164383562,56,90,0
1947,10,6,1947.76438356164,61,82,0
1947,10,7,1947.76712328767,55,78,0
1947,10,8,1947.7698630137,48,79,0.05
1947,10,9,1947.77260273973,51,82,0
1947,10,10,1947.77534246575,51,85,0
1947,10,11,1947.77808219178,58,66,0
1947,10,12,1947.78082191781,37,61,1.07
1947,10,13,1947.78356164384,37,79,0
1947,10,14,1947.78630136986,57,65,0
1947,10,15,1947.78904109589,45,70,1.65
1947,10,16,1947.79178082192,48,72,0
1947,10,17,1947.79452054795,46,74,0
1947,10,18,1947.79726027397,47,75,0
1947,10,19,1947.8,46,82,0
1947,10,20,1947.80273972603,52,79,0
1947,10,21,1947.80547945205,53,81,0
1947,10,22,1947.80821917808,33,55,0.5
1947,10,23,1947.81095890411,24,42,0.47
1947,10,24,1947.81369863014,32,49,NA
1947,10,25,1947.81643835616,32,51,0
1947,10,26,1947.81917808219,29,57,0
1947,10,27,1947.82191780822,38,63,0
1947,10,28,1947.82465753425,38,70,0
1947,10,29,1947.82739726027,40,65,0
1947,10,30,1947.8301369863,43,63,0
1947,10,31,1947.83287671233,33,58,0
1947,11,1,1947.83561643836,36,65,0
1947,11,2,1947.83835616438,32,54,0
1947,11,3,1947.84109589041,33,43,0.03
1947,11,4,1947.84383561644,28,56,0.01
1947,11,5,1947.84657534247,26,55,0
1947,11,6,1947.84931506849,21,37,0.17
1947,11,7,1947.85205479452,24,48,0
1947,11,8,1947.85479452055,36,56,0
1947,11,9,1947.85753424658,30,40,0
1947,11,10,1947.8602739726,18,40,0.4
1947,11,11,1947.86301369863,17,45,0
1947,11,12,1947.86575342466,17,38,NA
1947,11,13,1947.86849315069,21,43,0
1947,11,14,1947.87123287671,20,47,0
1947,11,15,1947.87397260274,27,51,0
1947,11,16,1947.87671232877,22,45,0
1947,11,17,1947.87945205479,22,41,0
1947,11,18,1947.88219178082,20,46,0
1947,11,19,1947.88493150685,28,35,0
1947,11,20,1947.88767123288,20,27,0.36
1947,11,21,1947.8904109589,9,24,0.02
1947,11,22,1947.89315068493,5,36,NA
1947,11,23,1947.89589041096,12,47,0
1947,11,24,1947.89863013699,17,52,0
1947,11,25,1947.90136986301,12,52,0
1947,11,26,1947.90410958904,36,61,0
1947,11,27,1947.90684931507,29,46,0.24
1947,11,28,1947.9095890411,25,55,0
1947,11,29,1947.91232876712,27,54,0
1947,11,30,1947.91506849315,27,55,0
1947,12,1,1947.91780821918,36,49,NA
1947,12,2,1947.92054794521,32,34,0
1947,12,3,1947.92328767123,25,35,NA
1947,12,4,1947.92602739726,25,48,0.05
1947,12,5,1947.92876712329,21,54,0
1947,12,6,1947.93150684932,28,55,0
1947,12,7,1947.93424657534,24,39,0
1947,12,8,1947.93698630137,18,37,0
1947,12,9,1947.9397260274,12,38,0
1947,12,10,1947.94246575342,19,36,0
1947,12,11,1947.94520547945,12,39,0
1947,12,12,1947.94794520548,17,42,0
1947,12,13,1947.95068493151,19,58,0
1947,12,14,1947.95342465753,34,52,0
1947,12,15,1947.95616438356,21,43,0
1947,12,16,1947.95890410959,20,42,0
1947,12,17,1947.96164383562,19,57,0
1947,12,18,1947.96438356164,32,51,0
1947,12,19,1947.96712328767,26,59,0
1947,12,20,1947.9698630137,26,48,0
1947,12,21,1947.97260273973,25,49,0
1947,12,22,1947.97534246575,32,44,0
1947,12,23,1947.97808219178,30,52,0
1947,12,24,1947.98082191781,34,53,0
1947,12,25,1947.98356164384,31,59,0
1947,12,26,1947.98630136986,43,70,0
1947,12,27,1947.98904109589,34,72,0
1947,12,28,1947.99178082192,36,66,0
1947,12,29,1947.99452054795,41,55,0
1947,12,30,1947.99726027397,23,24,0.4
1947,12,31,1948,12,30,0.21
1948,1,1,1948.00273224044,6,44,0
1948,1,2,1948.00546448087,26,52,0
1948,1,3,1948.00819672131,34,53,0
1948,1,4,1948.01092896175,28,57,0
1948,1,5,1948.01366120219,22,54,0
1948,1,6,1948.01639344262,25,59,0
1948,1,7,1948.01912568306,36,66,0
1948,1,8,1948.0218579235,44,64,0
1948,1,9,1948.02459016393,31,44,0
1948,1,10,1948.02732240437,27,59,0
1948,1,11,1948.03005464481,35,53,0
1948,1,12,1948.03278688525,23,28,0
1948,1,13,1948.03551912568,6,47,0.13
1948,1,14,1948.03825136612,15,55,0
1948,1,15,1948.04098360656,31,34,0
1948,1,16,1948.04371584699,9,22,0.22
1948,1,17,1948.04644808743,3,24,NA
1948,1,18,1948.04918032787,14,23,0.2
1948,1,19,1948.05191256831,-2,43,0.3
1948,1,20,1948.05464480874,19,43,0
1948,1,21,1948.05737704918,28,52,0
1948,1,22,1948.06010928962,39,47,0
1948,1,23,1948.06284153005,21,37,0.25
1948,1,24,1948.06557377049,22,28,0.38
1948,1,25,1948.06830601093,15,24,0.41
1948,1,26,1948.07103825137,3,7,0.46
1948,1,27,1948.0737704918,-5,21,0.15
1948,1,28,1948.07650273224,-3,39,0
1948,1,29,1948.07923497268,21,44,0
1948,1,30,1948.08196721311,20,45,0
1948,1,31,1948.08469945355,20,36,0
1948,2,1,1948.08743169399,15,33,0
1948,2,2,1948.09016393443,16,24,NA
1948,2,3,1948.09289617486,10,40,0
1948,2,4,1948.0956284153,12,37,0
1948,2,5,1948.09836065574,10,29,0
1948,2,6,1948.10109289617,9,42,0
1948,2,7,1948.10382513661,18,30,0.01
1948,2,8,1948.10655737705,4,40,0
1948,2,9,1948.10928961749,21,47,0
1948,2,10,1948.11202185792,11,14,0.02
1948,2,11,1948.11475409836,-5,13,0.22
1948,2,12,1948.1174863388,0,33,0.11
1948,2,13,1948.12021857923,6,45,0
1948,2,14,1948.12295081967,26,51,0
1948,2,15,1948.12568306011,29,59,0
1948,2,16,1948.12841530055,41,59,0
1948,2,17,1948.13114754098,39,67,0
1948,2,18,1948.13387978142,41,64,0
1948,2,19,1948.13661202186,27,33,0
1948,2,20,1948.1393442623,25,35,0
1948,2,21,1948.14207650273,22,40,0.03
1948,2,22,1948.14480874317,22,60,0
1948,2,23,1948.14754098361,33,47,0
1948,2,24,1948.15027322404,16,34,0.07
1948,2,25,1948.15300546448,21,56,0
1948,2,26,1948.15573770492,30,65,0
1948,2,27,1948.15846994536,36,53,0
1948,2,28,1948.16120218579,24,35,0
1948,2,29,1948.16393442623,NA,NA,NA
1948,3,1,1948.16666666667,24,31,0.4
1948,3,2,1948.1693989071,13,35,0.05
1948,3,3,1948.17213114754,17,26,0.06
1948,3,4,1948.17486338798,10,21,0.44
1948,3,5,1948.17759562842,-2,20,0.8
1948,3,6,1948.18032786885,5,38,0
1948,3,7,1948.18306010929,10,39,0
1948,3,8,1948.18579234973,16,39,0
1948,3,9,1948.18852459016,9,17,0.1
1948,3,10,1948.1912568306,-5,17,0.33
1948,3,11,1948.19398907104,-7,37,NA
1948,3,12,1948.19672131148,15,54,0
1948,3,13,1948.19945355191,23,62,0
1948,3,14,1948.20218579235,37,53,0
1948,3,15,1948.20491803279,33,50,0
1948,3,16,1948.20765027322,26,50,0
1948,3,17,1948.21038251366,27,53,0
1948,3,18,1948.2131147541,33,58,0
1948,3,19,1948.21584699454,32,60,0
1948,3,20,1948.21857923497,37,55,0
1948,3,21,1948.22131147541,23,43,0.94
1948,3,22,1948.22404371585,23,60,0
1948,3,23,1948.22677595628,39,69,0
1948,3,24,1948.22950819672,43,74,0
1948,3,25,1948.23224043716,41,65,0
1948,3,26,1948.2349726776,34,54,0
1948,3,27,1948.23770491803,25,53,0
1948,3,28,1948.24043715847,30,66,0
1948,3,29,1948.24316939891,43,63,0
1948,3,30,1948.24590163934,40,58,0.2
1948,3,31,1948.24863387978,23,50,0
1948,4,1,1948.25136612022,32,57,0
1948,4,2,1948.25409836066,29,69,0
1948,4,3,1948.25683060109,41,67,0
1948,4,4,1948.25956284153,46,61,0
1948,4,5,1948.26229508197,35,67,0
1948,4,6,1948.2650273224,37,66,0
1948,4,7,1948.26775956284,36,57,0
1948,4,8,1948.27049180328,27,61,0
1948,4,9,1948.27322404372,39,69,0
1948,4,10,1948.27595628415,47,70,0
1948,4,11,1948.27868852459,36,46,NA
1948,4,12,1948.28142076503,31,53,0.3
1948,4,13,1948.28415300546,32,64,0
1948,4,14,1948.2868852459,41,70,0
1948,4,15,1948.28961748634,42,74,0
1948,4,16,1948.29234972678,51,75,0
1948,4,17,1948.29508196721,52,82,0
1948,4,18,1948.29781420765,53,80,0
1948,4,19,1948.30054644809,43,62,0
1948,4,20,1948.30327868852,36,70,0
1948,4,21,1948.30601092896,43,75,0
1948,4,22,1948.3087431694,50,75,0
1948,4,23,1948.31147540984,46,68,NA
1948,4,24,1948.31420765027,33,52,0.81
1948,4,25,1948.31693989071,32,55,0.89
1948,4,26,1948.31967213115,32,59,NA
1948,4,27,1948.32240437158,39,67,0
1948,4,28,1948.32513661202,44,77,0
1948,4,29,1948.32786885246,42,84,0
1948,4,30,1948.3306010929,49,71,0
1948,5,1,1948.33333333333,42,59,0
1948,5,2,1948.33606557377,42,65,0
1948,5,3,1948.33879781421,37,60,0.06
1948,5,4,1948.34153005464,39,68,0
1948,5,5,1948.34426229508,42,66,0
1948,5,6,1948.34699453552,36,73,0
1948,5,7,1948.34972677596,52,84,0
1948,5,8,1948.35245901639,52,77,0
1948,5,9,1948.35519125683,42,51,0
1948,5,10,1948.35792349727,33,54,0.01
1948,5,11,1948.3606557377,33,52,0.57
1948,5,12,1948.36338797814,35,61,0.01
1948,5,13,1948.36612021858,39,79,0.23
1948,5,14,1948.36885245902,48,85,0
1948,5,15,1948.37158469945,49,79,0
1948,5,16,1948.37431693989,50,79,0
1948,5,17,1948.37704918033,53,87,0
1948,5,18,1948.37978142077,58,87,0
1948,5,19,1948.3825136612,54,83,NA
1948,5,20,1948.38524590164,60,88,0.23
1948,5,21,1948.38797814208,54,79,0
1948,5,22,1948.39071038251,51,85,0.08
1948,5,23,1948.39344262295,54,80,0
1948,5,24,1948.39617486339,52,71,0
1948,5,25,1948.39890710383,52,64,0
1948,5,26,1948.40163934426,44,75,NA
1948,5,27,1948.4043715847,50,76,0
1948,5,28,1948.40710382514,51,69,0.08
1948,5,29,1948.40983606557,48,75,0.03
1948,5,30,1948.41256830601,53,77,0
1948,5,31,1948.41530054645,55,77,0
1948,6,1,1948.41803278689,50,75,0.3
1948,6,2,1948.42076502732,55,85,0
1948,6,3,1948.42349726776,58,87,NA
1948,6,4,1948.4262295082,56,87,0
1948,6,5,1948.42896174863,56,85,0
1948,6,6,1948.43169398907,55,89,0
1948,6,7,1948.43442622951,60,83,0.08
1948,6,8,1948.43715846995,59,85,0
1948,6,9,1948.43989071038,55,89,0
1948,6,10,1948.44262295082,61,86,0
1948,6,11,1948.44535519126,61,84,0
1948,6,12,1948.44808743169,65,79,0
1948,6,13,1948.45081967213,61,90,0.31
1948,6,14,1948.45355191257,60,84,0
1948,6,15,1948.45628415301,55,85,0
1948,6,16,1948.45901639344,57,90,0
1948,6,17,1948.46174863388,57,92,0
1948,6,18,1948.46448087432,58,67,0.08
1948,6,19,1948.46721311475,49,70,NA
1948,6,20,1948.46994535519,42,77,0.11
1948,6,21,1948.47267759563,51,79,0.28
1948,6,22,1948.47540983607,49,70,0.34
1948,6,23,1948.4781420765,47,68,0.23
1948,6,24,1948.48087431694,48,79,NA
1948,6,25,1948.48360655738,52,79,0
1948,6,26,1948.48633879781,55,76,NA
1948,6,27,1948.48907103825,55,70,0.11
1948,6,28,1948.49180327869,49,79,0.51
1948,6,29,1948.49453551913,52,84,NA
1948,6,30,1948.49726775956,61,90,0
1948,7,1,1948.5,64,93,0
1948,7,2,1948.50273224044,60,89,0
1948,7,3,1948.50546448087,62,89,0
1948,7,4,1948.50819672131,62,93,0
1948,7,5,1948.51092896175,63,91,0
1948,7,6,1948.51366120219,66,90,0.03
1948,7,7,1948.51639344262,60,91,0.03
1948,7,8,1948.51912568306,62,94,0
1948,7,9,1948.5218579235,61,95,0
1948,7,10,1948.52459016393,62,89,0
1948,7,11,1948.52732240437,58,91,0.32
1948,7,12,1948.53005464481,57,93,0
1948,7,13,1948.53278688525,59,94,0
1948,7,14,1948.53551912568,60,88,0
1948,7,15,1948.53825136612,61,86,0
1948,7,16,1948.54098360656,54,81,0
1948,7,17,1948.54371584699,60,80,0.02
1948,7,18,1948.54644808743,58,82,0.08
1948,7,19,1948.54918032787,56,93,0
1948,7,20,1948.55191256831,59,92,0.02
1948,7,21,1948.55464480874,67,85,0
1948,7,22,1948.55737704918,56,86,0.07
1948,7,23,1948.56010928962,57,94,0
1948,7,24,1948.56284153005,63,91,0
1948,7,25,1948.56557377049,61,91,NA
1948,7,26,1948.56830601093,63,92,0
1948,7,27,1948.57103825137,64,94,0
1948,7,28,1948.5737704918,66,91,0
1948,7,29,1948.57650273224,59,87,0.54
1948,7,30,1948.57923497268,57,89,0
1948,7,31,1948.58196721311,64,90,0
1948,8,1,1948.58469945355,58,89,0.01
1948,8,2,1948.58743169399,56,90,0.01
1948,8,3,1948.59016393443,57,77,0.02
1948,8,4,1948.59289617486,57,67,0.12
1948,8,5,1948.5956284153,57,79,0.04
1948,8,6,1948.59836065574,59,86,NA
1948,8,7,1948.60109289617,65,91,0
1948,8,8,1948.60382513661,59,84,NA
1948,8,9,1948.60655737705,60,90,0
1948,8,10,1948.60928961749,65,88,0
1948,8,11,1948.61202185792,63,93,NA
1948,8,12,1948.61475409836,69,91,0
1948,8,13,1948.6174863388,59,86,0
1948,8,14,1948.62021857923,56,88,NA
1948,8,15,1948.62295081967,56,90,0.08
1948,8,16,1948.62568306011,64,94,0
1948,8,17,1948.62841530055,71,97,0
1948,8,18,1948.63114754098,60,94,0
1948,8,19,1948.63387978142,66,93,NA
1948,8,20,1948.63661202186,62,86,0
1948,8,21,1948.6393442623,55,92,0
1948,8,22,1948.64207650273,66,93,0
1948,8,23,1948.64480874317,63,91,0.01
1948,8,24,1948.64754098361,65,88,0.01
1948,8,25,1948.65027322404,58,81,0.02
1948,8,26,1948.65300546448,62,84,0
1948,8,27,1948.65573770492,58,92,0
1948,8,28,1948.65846994536,62,96,0
1948,8,29,1948.66120218579,63,92,0
1948,8,30,1948.66393442623,61,96,0
1948,8,31,1948.66666666667,69,94,0
1948,9,1,1948.6693989071,68,94,0
1948,9,2,1948.67213114754,66,95,NA
1948,9,3,1948.67486338798,58,94,0
1948,9,4,1948.67759562842,56,96,0
1948,9,5,1948.68032786885,60,81,0
1948,9,6,1948.68306010929,56,77,0
1948,9,7,1948.68579234973,56,68,0.05
1948,9,8,1948.68852459016,45,70,0.34
1948,9,9,1948.6912568306,46,77,0
1948,9,10,1948.69398907104,57,87,0
1948,9,11,1948.69672131148,64,90,0
1948,9,12,1948.69945355191,64,90,0
1948,9,13,1948.70218579235,61,89,0
1948,9,14,1948.70491803279,51,94,0
1948,9,15,1948.70765027322,62,92,0
1948,9,16,1948.71038251366,62,87,0
1948,9,17,1948.7131147541,60,86,0
1948,9,18,1948.71584699454,64,88,NA
1948,9,19,1948.71857923497,64,77,NA
1948,9,20,1948.72131147541,54,77,0.55
